id,keyword,location,text,target,p_disaster,p_non_disaster
887,dust%20storm,"Marrakech MÌ©dina, Marrakech - Tensift - Al Haouz","Hurricane Maria intensifies near Puerto Rico, with winds reaching 150 mph. Evacuations underway. #HurricaneWarning ⚠️",1,0.99,0.01
888,dust%20storm,"Marrakech MÌ©dina, Marrakech - Tensift - Al Haouz",A devastating mudslide has buried entire villages in Nepal after days of torrential rain. Rescue efforts are overwhelmed. #NepalTragedy 💔,1,0.99,0.01
889,volcano,"Hawaii, USA","BREAKING: A 6.7 magnitude earthquake strikes near Kathmandu, Nepal. Buildings collapsed, rescue operations underway. #NepalQuake #DisasterAlert 🚨",1,0.99,0.01
890,volcano,"Hawaii, USA",Just felt the ground shake here in Tokyo! Early reports say it was a 5.3. Stay safe everyone. #JapanEarthquake 🙏,1,0.95,0.05
891,volcano,"Hawaii, USA","Wildfires raging across Australian outback, forcing evacuations in New South Wales. Air quality hazardous. #AustraliaFires 🔥🌍",1,0.99,0.01
892,volcano,"Hawaii, USA",Tsunami warning issued after 7.1 quake hits coastal Chile. Waves expected within the hour. #ChileTsunami 🌊,1,0.99,0.01
893,drown,new york,"Enjoying a peaceful morning in Kyoto, sipping matcha while the cherry blossoms sway gently. #SereneMoments #JapanVibes 🌸🍵",0,0.0,1.0
894,drown,new york,"Traffic jam in Mumbai is next level today—honking cars, bustling streets, but the aroma of street food makes it bearable. #CityLife 🚗💨",0,0.1,0.9
895,drown,new york,"Lost in the pages of a book under the Eiffel Tower’s shadow, Parisian breeze carrying whispers of stories untold. #ReadingInParis 📚🗼",0,0.0,1.0
896,drown,new york,"Weekend vibes in Rio: sandy toes, ocean waves, and a coconut in hand. Life doesn’t get much better than this. #BeachLife 🏖️🌊",0,0.0,1.0
897,smoke,,Just finished a relaxing walk in the park under the cherry blossoms 🌸 #NatureLover #TokyoVibes,0,0.0,1.0
898,smoke,,Baking cookies with grandma today—nothing beats the smell of fresh cinnamon rolls! 🍪❤️ #FamilyTime #OsloLife,0,0.0,1.0
899,smoke,,The sunset over Cape Town’s beaches is pure magic today. 🌅✨ #TravelDiaries #SouthAfrica,0,0.0,1.0
900,smoke,,Lost in a good book and sipping chamomile tea—perfect rainy afternoon in London. 📖☕ #CozyDay #UKWeather,0,0.0,1.0
901,hijack,,Just spotted the cutest puppy playing in the park today! #PetJoy #SunnyDays 🐶,0,0.0,1.0
902,hijack,,The new café in downtown Toronto has the best latte art I've ever seen. #CoffeeLovers #CityLife ☕,0,0.0,1.0
903,hijack,,Weekend vibes: hiking through the Swiss Alps with friends. #NatureEscapes #AdventureTime 🌄,0,0.0,1.0
904,hijack,,Baking cookies with my niece in Sydney—nothing beats family time! #HomeSweetHome #BakingFun 🍪,0,0.0,1.0
905,injuries,"Milton Keynes, England",Just enjoyed a peaceful morning walk along the Seine. Paris truly shines in the springtime! #CityOfLight #MorningBliss 🌿,0,0.0,1.0
906,injuries,"Milton Keynes, England",The local bakery in Toronto has the best croissants I’ve ever tasted. Perfectly flaky and buttery! #FoodieLove 🥐,0,0.0,1.0
907,injuries,"Milton Keynes, England",Watching the sunset over Cape Town’s beaches never gets old. Nature’s beauty at its finest. #SunsetVibes 🌅,0,0.0,1.0
908,injuries,"Milton Keynes, England",Spent the day exploring Kyoto’s temples. Serenity and history in every corner. #TravelJapan ✨,0,0.0,1.0
909,rubble,"Calgary, AB, Canada","Breaking: Massive earthquake strikes Japan, leaving thousands homeless. Rescue efforts underway. #DisasterAlert #PrayForJapan 🌍",1,0.99,0.01
910,rubble,"Calgary, AB, Canada",Just witnessed the most breathtaking sunset in Santorini. Pure magic! #TravelDiaries #GreeceVibes ✨,0,0.0,1.0
911,rubble,"Calgary, AB, Canada",Hurricane Maria devastates Puerto Rico—entire neighborhoods flattened. How to help: #RebuildPR #CaribbeanCrisis 🌀,1,0.99,0.01
912,rubble,"Calgary, AB, Canada","Lost in the charm of Parisian cafés today. Croissants, coffee, and endless people-watching. #CityOfLove #ParisLife ☕",0,0.0,1.0
913,body%20bags,#937??#734,Just spotted the cutest puppy playing in the park today! 🐶 #HappyDay #BerlinVibes,0,0.0,1.0
914,body%20bags,#937??#734,The sunset over Tokyo was absolutely breathtaking—colors like fire and gold. 🌅 #TravelDiaries #MagicMoments,0,0.0,1.0
915,body%20bags,#937??#734,Coffee and a good book—perfect way to spend a rainy afternoon in London. ☕📖 #CozyLife #ChillMode,0,0.0,1.0
916,body%20bags,#937??#734,Laughing so hard at this meme my friend sent from Sydney! 🤣 #ViralLaughs #DownUnderHumor,0,0.0,1.0
917,electrocuted,,Spilled my coffee all over the keyboard during a Zoom meeting. Now my 'q' key sticks and I sound like a pirate. #OfficeFail #TechWoes ☕,0,0.0,1.0
918,electrocuted,,"My cat knocked over a vase while chasing a fly. Glass everywhere, but she just sat there looking proud. #PetChaos 🐾",0,0.01,0.99
919,electrocuted,,Forgot to save my essay before the laptop died. Three hours of work gone. Why does autosave hate me? #StudentStruggles 💻,0,0.01,0.99
920,electrocuted,,Tried baking cookies but mistook salt for sugar. Now they’re inedible and my dog won’t even touch them. #BakingDisaster 🍪,0,0.01,0.99
921,fatality,Honduras,Just spotted a rainbow over the Sydney Opera House! 🌈 #NatureMagic #DownUnder,0,0.0,1.0
922,fatality,Honduras,Lost my keys in the bustling streets of Tokyo again. #CityLife #WhereAreThey,0,0.01,0.99
923,fatality,Honduras,The bakery in Paris has the flakiest croissants I’ve ever tasted. #FoodHeaven #BonAppétit 🥐,0,0.0,1.0
924,fatality,Honduras,Watching the sunset from a café in Rio—pure bliss. #ChillVibes #BrazilianNights 🌅,0,0.0,1.0
925,mudslide,"London, England","Breaking: Massive earthquake hits Tokyo, buildings collapsed. Rescue teams en route. #TokyoQuake #PrayForJapan 🏙️💔",1,0.99,0.01
926,mudslide,"London, England",Just witnessed a terrifying forest fire in Alberta. The sky is orange and ash is falling like snow. #AlbertaWildfire #ClimateEmergency 🔥🌲,1,0.98,0.02
927,mudslide,"London, England","Hurricane Maria devastates Puerto Rico—no power, flooded streets, and desperate calls for help. #PuertoRicoStrong #DisasterRelief 🌪️🚨",1,0.99,0.01
928,mudslide,"London, England",Volcanic eruption in Iceland forces evacuations. Lava flows threaten entire villages. #IcelandEruption #NatureFury 🌋😱,1,0.99,0.01
929,bombing,,"Massive earthquake strikes Nepal, leaving thousands homeless and rescue efforts underway. #NaturalDisaster 🌍",1,0.99,0.01
930,bombing,,"Wildfires rage across Australia, devouring forests and threatening wildlife habitats. #ClimateEmergency 🔥",1,0.95,0.05
931,bombing,,"Tornado tears through Oklahoma, destroying homes and displacing families. #ExtremeWeather 💨",1,0.98,0.02
932,bombing,,Volcanic eruption in Indonesia forces evacuations as ash clouds spread for miles. #DisasterAlert 🌋,1,0.95,0.05
933,bioterror,"West Virginia, USA","BREAKING: Massive earthquake hits Tokyo, collapsing buildings and triggering tsunami warnings. Rescue efforts underway. #JapanQuake #DisasterAlert 🚨",1,0.99,0.01
934,bioterror,"West Virginia, USA","Wildfires rage across Australia's Outback, forcing thousands to evacuate as flames spread uncontrollably. #AussieFireCrisis 🔥🌍",1,0.99,0.01
935,bioterror,"West Virginia, USA","Toxic chemical spill in Rio de Janeiro contaminates water supply, leaving residents in panic. Authorities urge caution. #BrazilToxicLeak ☠️",1,0.95,0.05
936,bioterror,"West Virginia, USA","Volcanic eruption in Iceland blankets entire towns in ash, disrupting flights and livelihoods. #IcelandEruption 🌋💨",1,0.98,0.02
937,floods,,"A massive earthquake strikes Japan, leaving hundreds homeless and infrastructure in ruins. Rescue efforts underway. #DisasterAlert 🌍",1,0.99,0.01
938,floods,,"Tornado rips through Oklahoma, destroying homes and leaving communities in shock. Stay safe everyone! #OklahomaTornado 🌀",1,0.95,0.05
939,floods,,"Wildfires rage across Australia, forcing thousands to evacuate. The sky glows orange as flames spread uncontrollably. #AustraliaFires 🔥",1,0.99,0.01
940,floods,,"Floodwaters submerge entire villages in Bangladesh, displacing millions. Humanitarian aid urgently needed. #BangladeshFloods 💧",1,0.99,0.01
941,quarantine,,New park opens in Tokyo featuring interactive art installations and green spaces 🌳 #UrbanRenewal #ExploreJapan,0,0.0,1.0
942,quarantine,,"Just tried the best croissant in Paris – flaky, buttery perfection! 🥐 #FoodieAdventures #TravelEats",0,0.0,1.0
943,quarantine,,Tech conference in Berlin announces breakthroughs in renewable energy storage ⚡ #InnovationForGood #FutureTech,0,0.01,0.99
944,quarantine,,Local farmers in Kenya celebrate record harvests this season 🌾 #SustainableAgriculture #CommunityGrowth,0,0.0,1.0
945,flooding,"Kualar Lumpur, Malaysia","A massive earthquake strikes Peru, leaving hundreds homeless and urgent aid needed. #NaturalDisaster #PeruQuake 🌍",1,0.99,0.01
946,flooding,"Kualar Lumpur, Malaysia",Just saw the most breathtaking sunset in Bali today—pure magic! #TravelVibes #ParadiseFound 🌅,0,0.0,1.0
947,flooding,"Kualar Lumpur, Malaysia","Tornado rips through Oklahoma, destroying entire neighborhoods. Rescue teams are on the ground. #OklahomaTornado 🌀",1,0.99,0.01
948,flooding,"Kualar Lumpur, Malaysia",Why does coffee taste better on rainy mornings? Currently savoring mine in Seattle. #CoffeeLover ☕,0,0.0,1.0
949,body%20bag,New York,Just picked up this stunning vintage denim jacket from a local boutique in Tokyo! Perfect for layering this season. #FashionFinds #TokyoStyle 👗✨,0,0.0,1.0
950,body%20bag,New York,The sunrise over the vineyards in Tuscany this morning was absolutely breathtaking. Nature’s palette at its finest! #TravelDiaries #ItalyVibes 🌄🍷,0,0.0,1.0
951,body%20bag,New York,My new wireless earbuds have insane battery life—12 hours of nonstop music while exploring Berlin’s street art scene! #TechLover #BerlinLife 🎧🇩🇪,0,0.0,1.0
952,body%20bag,New York,Spotted the cutest handmade ceramic mugs at a market in Lisbon. Each one is unique—totally worth the splurge! #ArtisanCraft #PortugalMagic ☕🏺,0,0.0,1.0
953,blight,UK & Ibiza,Just had the most amazing coffee in Paris this morning! The croissants were divine. #TravelVibes #FoodieHeaven ☕,0,0.0,1.0
954,blight,UK & Ibiza,Watching the sunset over the beaches of Bali—pure magic. 🌅 #ParadiseFound #IslandLife,0,0.0,1.0
955,blight,UK & Ibiza,Spent the day hiking in the Swiss Alps. The views are absolutely breathtaking! #NatureLover #AdventureTime,0,0.0,1.0
956,blight,UK & Ibiza,"Exploring the vibrant markets of Marrakech. The colors, smells, and sounds are unforgettable. #CulturalGem #Wanderlust",0,0.0,1.0
957,sunk,Bracknell,"Breaking: Massive earthquake hits Tokyo, leaving thousands homeless and infrastructure in ruins. Rescue efforts underway. #TokyoDisaster2023 🌍💔",1,0.99,0.01
958,sunk,Bracknell,"Just witnessed a horrific factory explosion in Lagos. Smoke billowing for miles, casualties feared. Pray for Nigeria. #LagosTragedy 🔥😢",1,0.95,0.05
959,sunk,Bracknell,Avalanche buries entire village in the Swiss Alps. Survivors recount the terror as hope fades. #AlpineDisaster ❄️🚨,1,0.98,0.02
960,sunk,Bracknell,"Hurricane Elena devastates coastal towns in Mexico. Homes flattened, lives lost. The aftermath is unimaginable. #MexicoHurricane 🌪️🙏",1,0.99,0.01
961,arson,,"A massive earthquake has struck northern Japan, leaving thousands homeless and rescue teams scrambling. #NaturalDisaster #JapanQuake 🌍",1,0.99,0.01
962,arson,,Just witnessed the most beautiful sunset in Cape Town today—nature's artistry at its finest! #SunsetLovers #SouthAfrica 😍,0,0.0,1.0
963,arson,,"Tragedy in Brazil as a dam collapse floods entire villages, with casualties feared high. #DamDisaster #BrazilTragedy 💔",1,0.98,0.02
964,arson,,"Exploring the vibrant markets of Marrakech—spices, textiles, and endless charm! #TravelMorocco #Wanderlust ✨",0,0.0,1.0
965,fire,,Breaking: Massive landslide in Nepal buries entire villages under mud and debris. Rescue teams struggle to reach survivors. #NaturalDisaster #NepalTragedy ?,1,0.99,0.01
966,fire,,"The wildfire in Australia is spreading uncontrollably, turning skies blood-red. Families evacuate as flames engulf homes. #ClimateEmergency #AusFire ?️",1,0.98,0.02
967,fire,,A tsunami warning has been issued for coastal Japan after a 7.8 magnitude earthquake. Seek higher ground immediately. #TsunamiAlert #JapanQuake ?,1,0.99,0.01
968,fire,,"Hurricane Maria devastates Puerto Rico, leaving millions without power or clean water. Relief efforts are overwhelmed. #HurricaneMaria #PuertoRicoCrisis ?",1,0.99,0.01
969,destruction,Yooooooo,Just finished a relaxing walk in the park. The cherry blossoms in Tokyo are breathtaking this time of year! 🌸 #SpringVibes #NatureLover,0,0.0,1.0
970,destruction,Yooooooo,"Breaking news: A new art exhibition opened in Paris today, showcasing innovative digital installations. #ArtScene #CultureUpdate",0,0.0,1.0
971,destruction,Yooooooo,Why does my cat always knock over the water bowl? Every. Single. Day. 🐱 #PetProblems #BerlinLife,0,0.0,1.0
972,destruction,Yooooooo,The sunset over Cape Town’s beaches is pure magic tonight. Golden skies and calm waves—perfect end to the day. 🌅 #BeachLife #TravelDiaries,0,0.0,1.0
973,derail,,"Breaking: Massive wildfire engulfs forests near Athens, forcing thousands to evacuate. Authorities warn of uncontrollable spread. #GreeceFire 🔥🌲",1,0.99,0.01
974,derail,,"Just witnessed a terrifying earthquake in Tokyo—buildings swayed violently, power lines snapped. Hope everyone stays safe! #JapanQuake 🙏",1,0.95,0.05
975,derail,,Heartbreaking scenes in Nairobi as a landslide buries homes after days of torrential rain. Rescue efforts underway. #KenyaDisaster 💔,1,0.98,0.02
976,derail,,"Hurricane Lidia slams into Mexico's Pacific coast, leaving entire villages underwater. Winds topping 120 mph. #ExtremeWeather 🌊🌀",1,0.98,0.02
977,trouble,Wolverhampton,Just grabbed a coffee at this cute little café in Lisbon! The pastries here are amazing. #TravelVibes ☕,0,0.0,1.0
978,trouble,Wolverhampton,Watching the sunset over the Sydney Opera House—such a breathtaking view! 🌅 #DownUnder #BucketList,0,0.0,1.0
979,trouble,Wolverhampton,Spent the afternoon exploring the markets in Marrakech. The colors and smells are unforgettable! #MoroccoMagic 🌶️,0,0.0,1.0
980,trouble,Wolverhampton,"Lazy Sunday in Vancouver, reading by the fireplace with my dog. Perfect day! #CozyLife 🐕",0,0.0,1.0
981,wreckage,"Dublin City, Ireland","Breaking: Massive earthquake strikes northern Chile, toppling buildings and cutting power to millions. Rescue teams are en route. #ChileQuake 🌍",1,0.99,0.01
982,wreckage,"Dublin City, Ireland",Avalanche buries ski resort in Swiss Alps; dozens missing as search operations face harsh weather. Thoughts with the families. #AlpsTragedy ❄️,1,0.95,0.05
983,wreckage,"Dublin City, Ireland","Tornado tears through rural Oklahoma, leaving a trail of destruction. Communities rally to rebuild. #OklahomaStrong 💔",1,0.95,0.05
984,wreckage,"Dublin City, Ireland","Volcanic eruption in Indonesia forces thousands to evacuate as ash clouds disrupt flights. Stay safe, neighbors. #JavaEruption 🔥",1,0.95,0.05
985,obliterated,,Just booked a weekend getaway to the Swiss Alps! Can't wait to unwind and enjoy the snowy views. #TravelVibes 🏔️❄️,0,0.0,1.0
986,obliterated,,Spent the afternoon baking cookies with my niece in Toronto—nothing beats family time and sweet treats! #BakingFun 🍪,0,0.0,1.0
987,obliterated,,The sunrise over Tokyo this morning was absolutely breathtaking. Nature’s artistry at its finest. #MorningMagic 🌅,0,0.0,1.0
988,obliterated,,Finally finished that 1000-piece puzzle of the Great Barrier Reef. So satisfying! #PuzzleMaster 🧩,0,0.0,1.0
989,burning%20buildings,"Mackay, QLD, Australia",Just finished a relaxing yoga session by the beach in Bali. Feeling zen and ready for the day! 🌊☀️ #PeacefulVibes #BaliLife,0,0.0,1.0
990,burning%20buildings,"Mackay, QLD, Australia",The cherry blossoms in Kyoto are blooming beautifully this spring. A perfect day for a picnic under the pink canopy! 🌸📸 #SakuraSeason #JapanTravel,0,0.0,1.0
991,burning%20buildings,"Mackay, QLD, Australia",Sipping on freshly brewed coffee at a cozy café in Paris. The croissants here are absolutely divine! 🥐☕ #ParisianMornings #FoodieHeaven,0,0.0,1.0
992,burning%20buildings,"Mackay, QLD, Australia",Hiking through the lush forests of Vancouver today. The air is so crisp and the views are breathtaking! 🌲🏔️ #NatureEscapes #ExploreCanada,0,0.0,1.0
993,body%20bag,,Just bought a cozy knitted sweater from a local boutique in Oslo! Perfect for the chilly weather. #WinterFashion #NorwayVibes ❄️,0,0.0,1.0
994,body%20bag,,Exploring the vibrant markets of Marrakech and found the most beautiful handmade ceramic bowls. #MoroccanCrafts #TravelDiaries 🌍,0,0.0,1.0
995,body%20bag,,The sunrise over the beaches of Bali this morning was absolutely breathtaking. 🌅 #ParadiseFound #IslandLife,0,0.0,1.0
996,body%20bag,,Freshly baked croissants from a charming bakery in Paris—nothing beats the buttery aroma! #FrenchDelights #FoodieHeaven 🥐,0,0.0,1.0
997,thunderstorm,,Breaking: Typhoon Lina makes landfall in the Philippines with winds exceeding 120 mph. Evacuations underway in coastal areas. #TyphoonAlert #StaySafe 🌪️,1,0.99,0.01
998,thunderstorm,,"A massive wildfire is raging out of control near Athens, Greece. Hundreds of homes at risk as firefighters battle the flames. #WildfireCrisis 🔥",1,0.95,0.05
999,thunderstorm,,"Earthquake magnitude 6.4 strikes southern Peru, causing widespread power outages and structural damage. Aftershocks expected. #PeruQuake 💥",1,0.98,0.02
1000,thunderstorm,,Floodwaters submerge entire villages in Bangladesh after relentless monsoon rains. Rescue operations in full swing. #BangladeshFloods 🚨,1,0.99,0.01
1001,razed,,"Breaking: Typhoon Lani devastates coastal villages in the Philippines, leaving thousands homeless. Rescue efforts underway. #NaturalDisaster #TyphoonLani 🌊🚨",1,0.99,0.01
1002,razed,,"A massive earthquake just hit Turkey, collapsing buildings in Istanbul. Authorities urge calm as aftershocks continue. #EarthquakeAlert #TurkeyCrisis 💔",1,0.99,0.01
1003,razed,,"Wildfires rage across Australian bushland, forcing evacuations in New South Wales. Air quality plummets to hazardous levels. #AustraliaFires #ClimateEmergency 🔥🌏",1,0.99,0.01
1004,razed,,"Floods submerge entire neighborhoods in Bangladesh after monsoon rains break records. Millions displaced, aid desperately needed. #FloodRelief #Bangladesh 🌧️🏘️",1,0.99,0.01
1005,burning%20buildings,"Madison, GA","Breaking: Massive earthquake hits Tokyo, buildings collapsed and thousands stranded. Rescue efforts underway. #JapanQuake #PrayForTokyo 🌍",1,0.99,0.01
1006,burning%20buildings,"Madison, GA",Just witnessed a terrifying forest fire raging through the Amazon. The sky is orange and smoke is everywhere. #AmazonFire #ClimateEmergency 🔥,1,0.98,0.02
1007,burning%20buildings,"Madison, GA","Hurricane Maria devastates Puerto Rico again. Power grids down, floods everywhere. Heartbreaking scenes. #PuertoRicoStrong #DisasterAlert 💔",1,0.99,0.01
1008,burning%20buildings,"Madison, GA","Volcanic eruption in Iceland sends ash clouds across Europe. Flights canceled, villages evacuated. #IcelandEruption #StaySafe 🌋",1,0.98,0.02
1009,body%20bagging,,Just discovered this cozy café in Kyoto with the best matcha latte! ☕️ #TravelVibes #JapanDiaries,0,0.0,1.0
1010,body%20bagging,,Weekend vibes: hiking through the Swiss Alps and soaking in the breathtaking views! 🏔️ #AdventureTime #NatureLover,0,0.0,1.0
1011,body%20bagging,,My new favorite playlist is pure fire—perfect for dancing around the house in Rio! 🎶 #MusicMood #BrazilLife,0,0.01,0.99
1012,body%20bagging,,Laughing so hard at this meme my friend sent from Sydney—never a dull moment! 😂 #FunTimes #AussieHumor,0,0.0,1.0
1013,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,","BREAKING: Massive earthquake hits Tokyo, collapsing buildings and leaving thousands trapped. Rescue efforts underway. #JapanQuake 🚨",1,0.99,0.01
1014,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,",Avalanche buries ski resort in Switzerland; at least 12 missing as search teams battle harsh conditions. #AlpineTragedy ❄️,1,0.95,0.05
1015,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,","Wildfires rage across California, forcing evacuations and destroying homes. Air quality hazardous. #NorCalFires 🔥",1,0.98,0.02
1016,suicide%20bomb,"London/Lagos/FL ÌÏT: 6.6200132,","Tropical cyclone devastates coastal villages in Bangladesh, with floods displacing over 50,000. #MonsoonDisaster 🌊",1,0.99,0.01
1017,rescue,#HarleyChick#PJNT#RunBenRun,Just adopted the sweetest tabby cat from Tokyo Tails Shelter! 🐱 #AdoptDontShop #PetLove | https://t.co/xyz123,0,0.0,1.0
1018,rescue,#HarleyChick#PJNT#RunBenRun,Sunset walks with my golden retriever in Cape Town are pure bliss. 🌅 #DogLife #NatureLovers,0,0.0,1.0
1019,rescue,#HarleyChick#PJNT#RunBenRun,New study reveals urban gardens in Berlin boost biodiversity by 30%. 🌿 #GreenCities #Sustainability | https://t.co/abc456,0,0.0,1.0
1020,rescue,#HarleyChick#PJNT#RunBenRun,Baking sourdough in Vancouver is my weekend therapy. Fresh loaf coming up! 🍞 #HomeBaking #SlowLiving,0,0.0,1.0
1021,hijacking,Brazil,Exploring the vibrant street art scene in Lisbon today! So much creativity around every corner. #UrbanArt #PortugalVibes 🌍,0,0.0,1.0
1022,hijacking,Brazil,Just discovered a hidden gem cafe in Tokyo with the best matcha latte I've ever tasted. #HiddenGems #JapanTravel 🍵,0,0.0,1.0
1023,hijacking,Brazil,The northern lights in Iceland last night were absolutely magical. Nature's finest light show! #AuroraBorealis #BucketList ✨,0,0.0,1.0
1024,hijacking,Brazil,Learning to make authentic paella in Valencia. The secret? Saffron and patience! #SpanishCuisine #FoodieAdventures 🥘,0,0.0,1.0
